from_node,to_node,from_ortho,to_ortho,from_phono,to_phono,type,position
11809,11822,ill,ills,Il,Ilz,insert,2
11809,13159,ill,kill,Il,kIl,insert,0
11809,14812,ill,mill,Il,mIl,insert,0
11809,15693,ill,nil,Il,nIl,insert,0
11809,17411,ill,pill,Il,pIl,insert,0
11809,21321,ill,shill,Il,SIl,insert,0
11809,21576,ill,sill,Il,sIl,insert,0
11809,24203,ill,til,Il,tIl,insert,0
11809,24207,ill,till,Il,tIl,insert,0
11809,26425,ill,will,Il,wIl,insert,0
11810,11812,illegal,illegally,Ilig^l,Ilig^li,insert,6
11810,13520,illegal,legal,Ilig^l,lig^l,delete,0
11812,13524,illegally,legally,Ilig^li,lig^li,delete,0
11813,13532,illegible,legible,IlEJ^b^l,lEJ^b^l,delete,0
11818,13792,illiteracy,literacy,IlItR^si,lItR^si,delete,0
11821,13892,illogical,logical,IlaJIk^l,laJIk^l,delete,0
11822,12858,ills,is,Ilz,Iz,delete,1
11822,13166,ills,kills,Ilz,kIlz,insert,0
11822,14821,ills,mills,Ilz,mIlz,insert,0
11822,17419,ills,pills,Ilz,pIlz,insert,0
11822,21577,ills,sills,Ilz,sIlz,insert,0
11822,26435,ills,wills,Ilz,wIlz,insert,0
11827,11828,illumination,illuminations,Ilum^neS^n,Ilum^neS^nz,insert,10
11829,11832,illusion,illusions,IluZ^n,IluZ^nz,insert,6
11834,11839,illustrate,illustrator,Il^stret,Il^stretR,insert,8
11837,11838,illustration,illustrations,Il^streS^n,Il^streS^nz,insert,10
11847,11848,imagine,imagined,Im&J^n,Im&J^nd,insert,6
11847,11849,imagine,imagines,Im&J^n,Im&J^nz,insert,6
11861,13718,imitations,limitations,ImIteS^nz,lImIteS^nz,insert,0
11864,14431,immaterial,material,Im^tIri^l,m^tIri^l,delete,0
11871,14605,immemorial,memorial,Im^m>ri^l,m^m>ri^l,delete,0
11876,11877,immigrant,immigrants,Im^gr^nt,Im^gr^nts,insert,8
11881,15017,immobilization,mobilization,Imob^l^zeS^n,mob^l^zeS^n,delete,0
11882,15018,immobilize,mobilize,Imob^l#z,mob^l#z,delete,0
11883,11884,immodest,immodesty,Imad^st,Imad^sti,insert,7
11883,15047,immodest,modest,Imad^st,mad^st,delete,0
11884,15049,immodesty,modesty,Imad^sti,mad^sti,delete,0
11885,11887,immoral,immortal,Im>r^l,Im>rt^l,insert,4
11887,15181,immortal,mortal,Im>rt^l,m>rt^l,delete,0
11894,11895,impair,impaired,ImpEr,ImpErd,insert,5
11896,11897,impairment,impairments,ImpErm^nt,ImpErm^nts,insert,9
11900,11903,impart,imparts,Impart,Imparts,insert,6
11914,11915,impel,impelled,ImpEl,ImpEld,insert,5
11919,11920,imperative,imperatives,ImpEr^tIv,ImpEr^tIvz,insert,9
11923,11924,imperil,imperiled,ImpEr^l,ImpEr^ld,insert,7
11925,11926,impersonal,impersonally,ImpRs^n^l,ImpRs^n^li,insert,9
11927,11928,impersonate,impersonates,ImpRs^net,ImpRs^nets,insert,9
11927,11930,impersonate,impersonator,ImpRs^net,ImpRs^netR,insert,9
11931,11970,impetus,impotence,Imp^t^s,Imp^t^ns,insert,6
11936,11939,implant,implants,Impl&nt,Impl&nts,insert,7
11946,11947,implication,implications,Impl^keS^n,Impl^keS^nz,insert,10
11950,11953,implied,imply,Impl#d,Impl#,delete,5
11951,11953,implies,imply,Impl#z,Impl#,delete,5
11955,11960,import,importer,Imp>rt,Imp>rtR,insert,6
11962,11963,impose,imposed,Impoz,Impozd,insert,5
11971,11972,impoverish,impoverished,ImpavrIS,ImpavrISt,insert,8
11978,11979,impress,impressed,ImprEs,ImprEst,insert,6
11981,11985,impression,impressions,ImprES^n,ImprES^nz,insert,8
11988,11989,imprison,imprisoned,ImprIz^n,ImprIz^nd,insert,8
11996,11997,improve,improved,Impruv,Impruvd,insert,6
11996,12000,improve,improves,Impruv,Impruvz,insert,6
11998,11999,improvement,improvements,Impruvm^nt,Impruvm^nts,insert,10
12013,12063,in,inch,In,InC,insert,2
12013,12385,in,inner,In,InR,insert,2
12013,13170,in,kin,In,kIn,insert,0
12013,17427,in,pin,In,pIn,insert,0
12013,21324,in,shin,In,SIn,insert,0
12013,21608,in,sin,In,sIn,insert,0
12013,24050,in,thin,In,TIn,insert,0
12013,24231,in,tin,In,tIn,insert,0
12013,26439,in,win,In,wIn,insert,0
12029,12414,inanity,insanity,In&n^ti,Ins&n^ti,insert,2
12031,15455,inapt,napped,In&pt,n&pt,delete,0
12051,12052,incarnation,incarnations,InkarneS^n,InkarneS^nz,insert,10
12055,12056,incense,incensed,InsEns,InsEnst,insert,6
12056,12062,incensed,incest,InsEnst,InsEst,delete,4
12057,12058,incentive,incentives,InsEntIv,InsEntIvz,insert,8
12062,12433,incest,inset,InsEst,InsEt,delete,4
12063,12382,inch,inn,InC,In,delete,2
12063,12888,inch,itch,InC,IC,delete,1
12063,14073,inch,lynch,InC,lInC,insert,0
12063,17431,inch,pinch,InC,pInC,insert,0
12065,12069,incident,incidents,Ins^d^nt,Ins^d^nts,insert,8
12066,12068,incidental,incidentals,InsIdEnt^l,InsIdEnt^lz,insert,10
12072,12073,incipience,incipiency,InsIpi^ns,InsIpi^nsi,insert,9
12078,12079,incline,inclined,Inkl#n,Inkl#nd,insert,6
12080,12082,include,includes,Inklud,Inkludz,insert,6
12087,12088,income,incomes,Ink^m,Ink^mz,insert,5
12121,12122,increase,increased,Inkris,Inkrist,insert,6
12129,12130,incremental,incrementally,Inkr^mEnt^l,Inkr^mEnt^li,insert,11
12136,12137,incumbent,incumbents,Ink^mb^nt,Ink^mb^nts,insert,9
12154,12157,independence,independents,IndIpEnd^ns,IndIpEnd^nts,insert,10
12155,12157,independent,independents,IndIpEnd^nt,IndIpEnd^nts,insert,11
12164,12165,indian,indians,Indi^n,Indi^nz,insert,6
12166,12172,indicate,indicator,Ind^ket,Ind^ketR,insert,7
12166,12216,indicate,induct,Ind^ket,Ind^kt,delete,5
12166,23567,indicate,syndicate,Ind^ket,sInd^ket,insert,0
12169,12170,indication,indications,Ind^keS^n,Ind^keS^nz,insert,9
12169,12218,indication,induction,Ind^keS^n,Ind^kS^n,delete,5
12169,25824,indication,vindication,Ind^keS^n,vInd^keS^n,insert,0
12170,12219,indications,inductions,Ind^keS^nz,Ind^kS^nz,delete,5
12172,12173,indicator,indicators,Ind^ketR,Ind^ketRz,insert,8
12177,12178,indictment,indictments,Ind#tm^nt,Ind#tm^nts,insert,9
12181,12182,indigence,indigenous,IndIJ^ns,IndIJ^n^s,insert,7
12195,12203,individual,individuals,Ind^vIJ^w^l,Ind^vIJ^w^lz,insert,11
12200,12201,individualize,individualized,IndIvIJ^l#z,IndIvIJ^l#zd,insert,11
12207,12222,indolence,indulgence,Ind^l^ns,Ind^lJ^ns,insert,5
12208,12209,indonesia,indonesian,IndoniZ^,IndoniZ^n,insert,8
12210,12211,indoor,indoors,Ind>r,Ind>rz,insert,5
12212,12213,induce,induced,Indus,Indust,insert,5
12214,12215,inducement,inducements,Indusm^nt,Indusm^nts,insert,9
12218,12219,induction,inductions,Ind^kS^n,Ind^kS^nz,insert,8
12223,12225,industrial,industrially,Ind^stri^l,Ind^stri^li,insert,10
12226,12228,industries,industry,Ind^striz,Ind^stri,delete,8
12238,12385,inert,inner,InRt,InR,delete,3
12238,12428,inert,insert,InRt,InsRt,insert,2
12255,12258,infant,infants,Inf^nt,Inf^nts,insert,6
12255,12277,infant,infinite,Inf^nt,Inf^n^t,insert,5
12260,12287,infected,inflected,InfEkt^d,InflEkt^d,insert,3
12261,12262,infection,infections,InfEkS^n,InfEkS^nz,insert,8
12291,12292,influence,influenced,Influ^ns,Influ^nst,insert,8
12299,12307,inform,informed,Inf>rm,Inf>rmd,insert,6
12299,12308,inform,informer,Inf>rm,Inf>rmR,insert,6
12299,12310,inform,informs,Inf>rm,Inf>rmz,insert,6
12301,12302,informant,informants,Inf>rm^nt,Inf>rm^nts,insert,9
12326,12327,ingredient,ingredients,Ingridi^nt,Ingridi^nts,insert,10
12331,12332,inhabitant,inhabitants,Inh&b^t^nt,Inh&b^t^nts,insert,10
12335,12336,inhale,inhaled,Inhel,Inheld,insert,5
12339,12341,inherent,inherit,InhEr^nt,InhEr^t,delete,6
12341,12344,inherit,inherits,InhEr^t,InhEr^ts,insert,7
12349,12350,initial,initially,InIS^l,InIS^li,insert,6
12349,12351,initial,initials,InIS^l,InIS^lz,insert,6
12361,12362,injection,injections,InJEkS^n,InJEkS^nz,insert,8
12365,12367,injuries,injury,InJRiz,InJRi,delete,5
12370,12373,ink,inks,INk,INks,insert,3
12370,13184,ink,kink,INk,kINk,insert,0
12370,13754,ink,link,INk,lINk,insert,0
12370,14870,ink,mink,INk,mINk,insert,0
12370,17440,ink,pink,INk,pINk,insert,0
12370,20165,ink,rink,INk,rINk,insert,0
12370,21629,ink,sink,INk,sINk,insert,0
12370,23563,ink,sync,INk,sINk,insert,0
12370,24053,ink,think,INk,TINk,insert,0
12370,26475,ink,wink,INk,wINk,insert,0
12370,26777,ink,zinc,INk,zINk,insert,0
12373,13759,inks,links,INks,lINks,insert,0
12373,17441,inks,pinks,INks,pINks,insert,0
12373,21631,inks,sinks,INks,sINks,insert,0
12373,24056,inks,thinks,INks,TINks,insert,0
12376,12378,inlaid,inlay,Inled,Inle,delete,4
12380,12384,inmate,innate,Inmet,Inet,delete,2
12382,12385,inn,inner,In,InR,insert,2
12382,13170,inn,kin,In,kIn,insert,0
12382,17427,inn,pin,In,pIn,insert,0
12382,21324,inn,shin,In,SIn,insert,0
12382,21608,inn,sin,In,sIn,insert,0
12382,24050,inn,thin,In,TIn,insert,0
12382,24231,inn,tin,In,tIn,insert,0
12382,26439,inn,win,In,wIn,insert,0
12383,12802,innards,inwards,InRdz,InwRdz,insert,2
12383,15585,innards,nerds,InRdz,nRdz,delete,0
12384,15475,innate,nate,Inet,net,delete,0
12385,21632,inner,sinner,InR,sInR,insert,0
12385,26478,inner,winner,InR,wInR,insert,0
12386,12387,inning,innings,InIN,InINz,insert,4
12386,17445,inning,pinning,InIN,pInIN,insert,0
12386,24059,inning,thinning,InIN,TInIN,insert,0
12386,24241,inning,tinning,InIN,tInIN,insert,0
12386,26480,inning,winning,InIN,wInIN,insert,0
12387,26481,innings,winnings,InINz,wInINz,insert,0
12388,12390,innocence,innocents,In^s^ns,In^s^nts,insert,6
12389,12390,innocent,innocents,In^s^nt,In^s^nts,insert,7
12392,12393,innovation,innovations,In^veS^n,In^veS^nz,insert,8
12395,12396,innovator,innovators,In^vetR,In^vetRz,insert,7
12397,15890,innumerable,numerable,InumR^b^l,numR^b^l,delete,0
12399,12400,inoculation,inoculations,Inaky^leS^n,Inaky^leS^nz,insert,11
12404,12405,input,inputs,InpUt,InpUts,insert,5
12415,12416,inscribe,inscribed,Inskr#b,Inskr#bd,insert,7
12417,12418,inscription,inscriptions,InskrIpS^n,InskrIpS^nz,insert,10
12421,12423,insect,insects,InsEkt,InsEkts,insert,6
12421,12433,insect,inset,InsEkt,InsEt,delete,4
12421,12462,insect,inspect,InsEkt,InspEkt,insert,3
12423,12434,insects,insets,InsEkts,InsEts,delete,4
12431,12432,insertion,insertions,InsRS^n,InsRS^nz,insert,7
12433,12434,inset,insets,InsEt,InsEts,insert,5
12436,12437,inside,insider,Ins#d,Ins#dR,insert,5
12436,12439,inside,insides,Ins#d,Ins#dz,insert,5
12437,12438,insider,insiders,Ins#dR,Ins#dRz,insert,6
12438,12439,insiders,insides,Ins#dRz,Ins#dz,delete,5
12441,12443,insight,insights,Ins#t,Ins#ts,insert,5
12448,12449,insinuate,insinuates,InsInyuet,InsInyuets,insert,9
12450,12455,insist,insists,InsIst,InsIsts,insert,6
12457,12520,insolence,insulin,Ins^l^ns,Ins^l^n,delete,7
12462,12467,inspect,inspector,InspEkt,InspEktR,insert,7
12465,12466,inspection,inspections,InspEkS^n,InspEkS^nz,insert,9
12467,12468,inspector,inspectors,InspEktR,InspEktRz,insert,8
12470,12472,inspire,inspires,Insp#r,Insp#rz,insert,6
12475,12478,install,installed,Inst>l,Inst>ld,insert,6
12476,12477,installation,installations,Inst^leS^n,Inst^leS^nz,insert,10
12476,12519,installation,insulation,Inst^leS^n,Ins^leS^n,delete,3
12481,12483,instance,instancy,Inst^ns,Inst^nsi,insert,7
12490,12492,instinct,instincts,InstINkt,InstINkts,insert,8
12493,12495,institute,institutes,Inst^tut,Inst^tuts,insert,8
12497,12500,institution,institutions,InstItuS^n,InstItuS^nz,insert,10
12501,12507,instruct,instructor,Instr^kt,Instr^ktR,insert,8
12507,12508,instructor,instructors,Instr^ktR,Instr^ktRz,insert,9
12509,12514,instrument,instruments,Instr^m^nt,Instr^m^nts,insert,10
12510,12512,instrumental,instrumentals,Instr^mEnt^l,Instr^mEnt^lz,insert,12
12517,12521,insulate,insult,Ins^let,Ins^lt,delete,5
12521,12524,insult,insults,Ins^lt,Ins^lts,insert,6
12527,12528,insure,insured,InSUr,InSUrd,insert,5
12527,12529,insure,insurer,InSUr,InSUrR,insert,5
12529,12530,insurer,insurers,InSUrR,InSUrRz,insert,6
12532,12533,insurgent,insurgents,InsRJ^nt,InsRJ^nts,insert,8
12535,12569,intact,interact,Int&kt,IntR&kt,insert,3
12537,12538,intangible,intangibles,Int&nJ^b^l,Int&nJ^b^lz,insert,10
12539,12540,integral,integrals,Int^gr^l,Int^gr^lz,insert,8
12551,12554,intend,intends,IntEnd,IntEndz,insert,6
12558,12559,intensified,intensify,IntEns^f#d,IntEns^f#,delete,9
12564,12567,intention,intentions,IntEnC^n,IntEnC^nz,insert,8
12565,12566,intentional,intentionally,IntEnS^n^l,IntEnS^n^li,insert,10
12569,12574,interact,interacts,IntR&kt,IntR&kts,insert,7
12571,12572,interaction,interactions,IntR&kS^n,IntR&kS^nz,insert,9
12577,12578,interception,interceptions,IntRsEpS^n,IntRsEpS^nz,insert,10
12577,12580,interception,intercession,IntRsEpS^n,IntRsES^n,delete,6
12580,12664,intercession,intersection,IntRsES^n,IntRsEkS^n,insert,6
12591,12595,interest,interests,Intr^st,Intr^sts,insert,7
12598,12599,interfere,interfered,IntRfIr,IntRfIrd,insert,7
12605,12606,interior,interiors,IntIriR,IntIriRz,insert,7
12620,12630,intern,interns,IntRn,IntRnz,insert,5
12621,12623,internal,internally,IntRn^l,IntRn^li,insert,7
12626,12627,internationalize,internationalized,IntRn&S^n^l#z,IntRn&S^n^l#zd,insert,13
12636,12637,interpose,interposed,IntRpoz,IntRpozd,insert,7
12639,12644,interpret,interpreter,IntRpr^t,IntRpr^tR,insert,8
12641,12642,interpretation,interpretations,IntRprIteS^n,IntRprIteS^nz,insert,12
12644,12645,interpreter,interpreters,IntRpr^tR,IntRpr^tRz,insert,9
12649,26484,interred,wintered,IntRd,wIntRd,insert,0
12652,12655,interrogate,interrogator,IntEr^get,IntEr^getR,insert,9
12656,12661,interrupt,interrupts,IntR^pt,IntR^pts,insert,7
12659,12660,interruption,interruptions,IntR^pS^n,IntR^pS^nz,insert,9
12664,12665,intersection,intersections,IntRsEkS^n,IntRsEkS^nz,insert,10
12671,12672,interval,intervals,IntRv^l,IntRv^lz,insert,7
12673,12674,intervene,intervened,IntRvin,IntRvind,insert,7
12676,12677,intervention,interventions,IntRvEnC^n,IntRvEnC^nz,insert,10
12678,12679,interview,interviewed,IntRvyu,IntRvyud,insert,7
12678,12680,interview,interviewer,IntRvyu,IntRvyuR,insert,7
12678,12683,interview,interviews,IntRvyu,IntRvyuz,insert,7
12680,12681,interviewer,interviewers,IntRvyuR,IntRvyuRz,insert,8
12681,12683,interviewers,interviews,IntRvyuRz,IntRvyuz,delete,7
12695,12696,intonation,intonations,Int^neS^n,Int^neS^nz,insert,9
12713,12714,introduce,introduced,Intr^dus,Intr^dust,insert,8
12717,12718,introduction,introductions,Intr^d^kS^n,Intr^d^kS^nz,insert,11
12732,12733,inure,inured,InyUr,InyUrd,insert,5
12735,12736,invaders,invades,InvedRz,Invedz,delete,5
12745,12746,invasion,invasions,InveZ^n,InveZ^nz,insert,7
12748,12754,invent,inventor,InvEnt,InvEntR,insert,6
12751,12752,invention,inventions,InvEnS^n,InvEnS^nz,insert,8
12754,12756,inventor,inventors,InvEntR,InvEntRz,insert,7
12755,12757,inventories,inventory,Inv^nt>riz,Inv^nt>ri,delete,9
12760,12771,invest,investor,InvEst,InvEstR,insert,6
12760,12773,invest,invests,InvEst,InvEsts,insert,6
12762,12763,investigate,investigates,InvEst^get,InvEst^gets,insert,10
12762,12766,investigate,investigator,InvEst^get,InvEst^getR,insert,10
12764,12765,investigation,investigations,InvEst^geS^n,InvEst^geS^nz,insert,12
12766,12767,investigator,investigators,InvEst^getR,InvEst^getRz,insert,11
12769,12770,investment,investments,InvEsm^nt,InvEsm^nts,insert,9
12771,12772,investor,investors,InvEstR,InvEstRz,insert,7
12779,12780,invitation,invitations,InvIteS^n,InvIteS^nz,insert,9
12781,12783,invite,invites,Inv#t,Inv#ts,insert,5
12786,12787,invoke,invoked,Invok,Invokt,insert,5
12792,12793,involve,involved,Invalv,Invalvd,insert,6
12792,12796,involve,involves,Invalv,Invalvz,insert,6
12794,12795,involvement,involvements,Invalvm^nt,Invalvm^nts,insert,10
12799,12802,inward,inwards,InwRd,InwRdz,insert,5
12805,16121,ion,on,#an,an,delete,0
12808,13765,ions,lions,#^nz,l#^nz,insert,0
12808,20776,ions,scions,#^nz,s#^nz,insert,0
12810,12811,iranian,iranians,#reni^n,#reni^nz,insert,7
12812,12813,iraqi,iraqis,#r&ki,#r&kiz,insert,5
12814,14075,ire,lyre,#r,l#r,insert,0
12817,12951,irk,jerk,Rk,JRk,insert,0
12817,15353,irk,murk,Rk,mRk,insert,0
12817,17144,irk,perk,Rk,pRk,insert,0
12817,21349,irk,shirk,Rk,SRk,insert,0
12817,26600,irk,work,Rk,wRk,insert,0
12819,12826,iron,irons,#Rn,#Rnz,insert,3
12826,25528,irons,urns,#Rnz,Rnz,delete,0
12828,19036,irrational,rational,Ir&S^n^l,r&S^n^l,delete,0
12835,19560,irrelevant,relevant,IrEl^v^nt,rEl^v^nt,delete,0
12837,19694,irreparable,reparable,IrEpR^b^l,rEpR^b^l,delete,0
12841,19861,irresolution,resolution,IrEz^luS^n,rEz^luS^n,delete,0
12856,12857,irritation,irritations,IrIteS^n,IrIteS^nz,insert,8
12858,26370,is,whiz,Iz,wIz,insert,0
12861,12862,islamist,islamists,Isl^mIst,Isl^mIsts,insert,8
12863,12864,island,islands,#l^nd,#l^ndz,insert,5
12870,12871,isothermal,isothermally,#s^TRm^l,#s^TRm^li,insert,8
12878,12879,issue,issued,ISu,ISud,insert,3
12878,12881,issue,issues,ISu,ISuz,insert,3
12878,21365,issue,shoe,ISu,Su,delete,0
12880,12881,issuers,issues,ISuRz,ISuz,delete,3
12881,21368,issues,shoes,ISuz,Suz,delete,0
12883,13194,it,kit,It,kIt,insert,0
12883,13219,it,knit,It,nIt,insert,0
12883,13790,it,lit,It,lIt,insert,0
12883,15001,it,mitt,It,mIt,insert,0
12883,17483,it,pit,It,pIt,insert,0
12883,21649,it,sit,It,sIt,insert,0
12883,26518,it,wit,It,wIt,insert,0
12884,12885,italian,italians,It&ly^n,It&ly^nz,insert,7
12888,12890,itch,itchy,IC,ICi,insert,2
12888,15656,itch,niche,IC,nIC,insert,0
12888,17484,itch,pitch,IC,pIC,insert,0
12888,20098,itch,rich,IC,rIC,insert,0
12888,26519,itch,witch,IC,wIC,insert,0
12889,17489,itching,pitching,ICIN,pICIN,insert,0
12891,12894,item,items,#t^m,#t^mz,insert,4
12898,12900,ivies,ivy,#viz,#vi,delete,3
12899,12900,ivory,ivy,#vRi,#vi,delete,2
12901,12902,jab,jabbed,J&b,J&bd,insert,3
12901,12903,jab,jabber,J&b,J&bR,insert,3
12901,12904,jab,jabs,J&b,J&bz,insert,3
12905,12907,jacket,jackets,J&kIt,J&kIts,insert,5
12912,12918,jade,jailed,Jed,Jeld,insert,2
12916,12918,jail,jailed,Jel,Jeld,insert,3
12916,12919,jail,jails,Jel,Jelz,insert,3
12921,12924,jam,jams,J&m,J&mz,insert,3
12928,12931,jar,jars,Jar,Jarz,insert,3
12934,12936,jaw,jaws,J>,J>z,insert,2
12934,13016,jaw,joss,J>,J>s,insert,2
12938,12941,jealous,jealousy,JEl^s,JEl^si,insert,5
12939,12941,jealousies,jealousy,JEl^siz,JEl^si,delete,6
12940,12941,jealously,jealousy,JEl^sli,JEl^si,delete,5
12945,12946,jellies,jelly,JEliz,JEli,delete,4
12951,12952,jerk,jerked,JRk,JRkt,insert,3
12951,12953,jerk,jerks,JRk,JRks,insert,3
12955,12957,jest,jet,JEst,JEt,delete,2
12957,12959,jet,jets,JEt,JEts,insert,3
12957,12961,jet,jetty,JEt,JEti,insert,3
12962,12963,jew,jewel,Ju,Jul,insert,2
12962,12968,jew,jews,Ju,Juz,insert,2
12962,13019,jew,joule,Ju,Jul,insert,2
12962,13058,jew,juice,Ju,Jus,insert,2
12963,12964,jewel,jeweler,Jul,JulR,insert,3
12963,12966,jewel,jewels,Jul,Julz,insert,3
12964,13019,jeweler,joule,JulR,Jul,delete,3
12966,12968,jewels,jews,Julz,Juz,delete,2
12966,13019,jewels,joule,Julz,Jul,delete,3
12968,16147,jews,ooze,Juz,uz,delete,0
12981,12983,job,jobs,Jab,Jabz,insert,3
12984,12985,jock,jockey,Jak,Jaki,insert,3
12984,12987,jock,jocks,Jak,Jaks,insert,3
12992,12993,jog,jogged,Jag,Jagd,insert,3
12992,12994,jog,jogger,Jag,JagR,insert,3
12992,12997,jog,jogs,Jag,Jagz,insert,3
12998,12999,join,joined,J%n,J%nd,insert,3
12998,13001,join,joins,J%n,J%nz,insert,3
12998,13002,join,joint,J%n,J%nt,insert,3
12998,13031,join,joy,J%n,J%,delete,2
13001,13035,joins,joys,J%nz,J%z,delete,2
13002,13004,joint,joints,J%nt,J%nts,insert,4
13005,13006,joke,joked,Jok,Jokt,insert,3
13005,13007,joke,jokes,Jok,Joks,insert,3
13005,15923,joke,oak,Jok,ok,delete,0
13007,15924,jokes,oaks,Joks,oks,delete,0
13020,13024,journal,journals,JRn^l,JRn^lz,insert,5
13025,13026,journey,journeyed,JRni,JRnid,insert,4
13025,13028,journey,journeys,JRni,JRniz,insert,4
13030,16543,jowls,owls,J$lz,$lz,delete,0
13031,13035,joy,joys,J%,J%z,insert,2
13041,13042,judge,judged,J^J,J^Jd,insert,3
13043,13048,judgement,judgments,J^Jm^nt,J^Jm^nts,insert,7
13047,13048,judgment,judgments,J^Jm^nt,J^Jm^nts,insert,7
13055,13072,juggle,jungle,J^g^l,J^Ng^l,insert,2
13058,13060,juice,juicy,Jus,Jusi,insert,3
13064,13065,jump,jumped,J^mp,J^mpt,insert,4
13064,13066,jump,jumper,J^mp,J^mpR,insert,4
13064,13068,jump,jumps,J^mp,J^mps,insert,4
13069,25058,junction,unction,J^NkS^n,^NkS^n,delete,0
13070,13071,juncture,junctures,J^NkCR,J^NkCRz,insert,6
13073,13074,junior,juniors,JunyR,JunyRz,insert,5
13076,13077,junk,junks,J^Nk,J^Nks,insert,4
13079,13087,juries,jury,JUriz,JUri,delete,4
13085,13086,juror,jurors,JUrR,JUrRz,insert,4
13093,13095,justified,justify,J^st^f#d,J^st^f#,delete,7
13094,13095,justifies,justify,J^st^f#z,J^st^f#,delete,7
13107,13121,keen,keno,kin,kino,insert,3
13107,13130,keen,key,kin,ki,delete,2
13107,18797,keen,queen,kin,kwin,insert,1
13110,13111,keep,keeper,kip,kipR,insert,3
13110,13114,keep,keeps,kip,kips,insert,3
13110,13130,keep,key,kip,ki,delete,2
13111,13112,keeper,keepers,kipR,kipRz,insert,4
13116,13117,keg,kegs,kEg,kEgz,insert,3
13121,13135,keno,keynote,kino,kinot,insert,4
13130,13138,key,keys,ki,kiz,insert,2
13130,21693,key,ski,ki,ski,insert,0
13131,13133,keyboard,keyboards,kib>rd,kib>rdz,insert,6
13135,13136,keynote,keynotes,kinot,kinots,insert,5
13138,21725,keys,skis,kiz,skiz,insert,0
13141,16121,khan,on,kan,an,delete,0
13142,13144,kick,kicked,kIk,kIkt,insert,3
13142,13145,kick,kicker,kIk,kIkR,insert,3
13142,13148,kick,kicks,kIk,kIks,insert,3
13142,13184,kick,kink,kIk,kINk,insert,2
13142,18817,kick,quick,kIk,kwIk,insert,1
13144,13194,kicked,kit,kIkt,kIt,delete,2
13145,18818,kicker,quicker,kIkR,kwIkR,insert,1
13148,13189,kicks,kiss,kIks,kIs,delete,2
13149,13150,kid,kidder,kId,kIdR,insert,3
13149,13152,kid,kiddy,kId,kIdi,insert,3
13149,13158,kid,kids,kId,kIdz,insert,3
13149,13161,kid,killed,kId,kIld,insert,2
13152,13156,kiddy,kidney,kIdi,kIdni,insert,3
13156,13157,kidney,kidneys,kIdni,kIdniz,insert,5
13159,13161,kill,killed,kIl,kIld,insert,3
13159,13162,kill,killer,kIl,kIlR,insert,3
13159,13166,kill,kills,kIl,kIlz,insert,3
13159,21700,kill,skill,kIl,skIl,insert,0
13161,21701,killed,skilled,kIld,skIld,insert,0
13162,13163,killer,killers,kIlR,kIlRz,insert,4
13163,13166,killers,kills,kIlRz,kIlz,delete,3
13164,13165,killing,killings,kIlIN,kIlINz,insert,5
13166,21706,kills,skills,kIlz,skIlz,insert,0
13170,21710,kin,skin,kIn,skIn,insert,0
13171,13176,kind,kinds,k#nd,k#ndz,insert,4
13178,13185,kinfolk,kinsfolk,kInfok,kInzfok,insert,3
13179,13183,king,kings,kIN,kINz,insert,3
13179,13184,king,kink,kIN,kINk,insert,3
13180,13181,kingdom,kingdoms,kINd^m,kINd^mz,insert,6
13189,13190,kiss,kissed,kIs,kIst,insert,3
13189,13191,kiss,kisser,kIs,kIsR,insert,3
13189,13199,kiss,kits,kIs,kIts,insert,2
13190,13194,kissed,kit,kIst,kIt,delete,2
13194,13199,kit,kits,kIt,kIts,insert,3
13194,18839,kit,quit,kIt,kwIt,insert,1
13194,21726,kit,skit,kIt,skIt,insert,0
13195,13196,kitchen,kitchens,kIC^n,kIC^nz,insert,5
13197,13198,kite,kites,k#t,k#ts,insert,3
13197,18840,kite,quite,k#t,kw#t,insert,1
13199,18841,kits,quits,kIts,kwIts,insert,1
13199,21727,kits,skits,kIts,skIts,insert,0
13200,13201,kitten,kittens,kIt^n,kIt^nz,insert,5
13204,21930,knack,snack,n&k,sn&k,insert,0
13205,15509,knave,navy,nev,nevi,insert,3
13207,13208,knead,knee,nid,ni,delete,2
13207,15548,knead,needs,nid,nidz,insert,3
13207,15549,knead,needy,nid,nidi,insert,3
13208,13212,knee,knees,ni,niz,insert,2
13208,15521,knee,neat,ni,nit,insert,2
13211,13212,kneels,knees,nilz,niz,delete,2
13212,15548,knees,needs,niz,nidz,insert,2
13212,21956,knees,sneeze,niz,sniz,insert,0
13212,25159,knees,unease,niz,^niz,insert,0
13213,15596,knelt,net,nElt,nEt,delete,2
13214,15621,knew,new,nu,nyu,insert,1
13214,15625,knew,newer,nu,nuR,insert,2
13214,15629,knew,news,nu,nuz,insert,2
13214,15646,knew,newt,nu,nut,insert,2
13214,15780,knew,noon,nu,nun,insert,2
13214,15875,knew,nude,nu,nud,insert,2
13215,15658,knicks,nick,nIks,nIk,delete,3
13215,16145,knicks,onyx,nIks,anIks,insert,0
13217,13218,knight,knights,n#t,n#ts,insert,3
13217,15677,knight,nightie,n#t,n#ti,insert,3
13217,15685,knight,nights,n#t,n#ts,insert,3
13218,15651,knights,nice,n#ts,n#s,delete,2
13218,15668,knights,night,n#ts,n#t,delete,3
13222,13224,knob,knobs,nab,nabz,insert,3
13224,21971,knobs,snobs,nabz,snabz,insert,0
13225,13226,knock,knocked,nak,nakt,insert,3
